2017-10-20T03:12:12.545Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 2.654 ms
2017-10-20T03:12:13.781Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /user :: 304 :: 30.831 ms
2017-10-20T03:12:13.799Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:12:13.814Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 9.351 ms
2017-10-20T03:12:13.820Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 5.609 ms
2017-10-20T03:12:13.825Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 15.839 ms
2017-10-20T03:12:13.826Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 12.785 ms
2017-10-20T03:12:13.857Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 6.309 ms
2017-10-20T03:12:13.858Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /upload/991730eb1d3a9d66cfb5f1f489724884 :: 304 :: 9.228 ms
2017-10-20T03:12:16.574Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /show/59e86752f755e1140456f3b1 :: 200 :: 12.185 ms
2017-10-20T03:12:16.576Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:12:16.585Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 1.061 ms
2017-10-20T03:12:16.590Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.193 ms
2017-10-20T03:12:16.592Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 4.746 ms
2017-10-20T03:12:16.597Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 2.788 ms
2017-10-20T03:12:16.599Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 1.468 ms
2017-10-20T03:14:16.633Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:14:23.217Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: POST :: /show/show :: - :: - ms
2017-10-20T03:15:19.545Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:15:19.546Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: POST :: /show/show :: - :: - ms
2017-10-20T03:17:44.416Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: / :: 200 :: 41.196 ms
2017-10-20T03:17:44.439Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 10.575 ms
2017-10-20T03:17:44.441Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 10.778 ms
2017-10-20T03:17:44.443Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 11.324 ms
2017-10-20T03:17:44.444Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 12.595 ms
2017-10-20T03:17:44.449Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 1.015 ms
2017-10-20T03:17:46.554Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /login :: 200 :: 9.808 ms
2017-10-20T03:17:46.557Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:17:46.585Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 5.956 ms
2017-10-20T03:17:46.587Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 9.789 ms
2017-10-20T03:17:46.592Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 10.526 ms
2017-10-20T03:17:46.597Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 15.152 ms
2017-10-20T03:17:46.601Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 1.659 ms
2017-10-20T03:17:46.617Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 1.078 ms
2017-10-20T03:17:51.710Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: POST :: /login :: 302 :: 63.821 ms
2017-10-20T03:17:51.720Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: / :: 200 :: 5.897 ms
2017-10-20T03:17:51.724Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:17:51.746Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.380 ms
2017-10-20T03:17:51.747Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 3.233 ms
2017-10-20T03:17:51.752Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 14.588 ms
2017-10-20T03:17:51.754Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 11.975 ms
2017-10-20T03:17:51.758Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.995 ms
2017-10-20T03:17:52.956Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /user :: 304 :: 28.517 ms
2017-10-20T03:17:52.959Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:17:52.987Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 7.710 ms
2017-10-20T03:17:52.988Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 7.066 ms
2017-10-20T03:17:52.990Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 4.479 ms
2017-10-20T03:17:52.995Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 11.044 ms
2017-10-20T03:17:53.004Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 2.440 ms
2017-10-20T03:17:53.009Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /upload/991730eb1d3a9d66cfb5f1f489724884 :: 304 :: 7.048 ms
2017-10-20T03:17:54.070Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /show/59e86752f755e1140456f3b1 :: 304 :: 16.173 ms
2017-10-20T03:17:54.074Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:17:54.087Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 4.664 ms
2017-10-20T03:17:54.088Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 3.757 ms
2017-10-20T03:17:54.097Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 9.464 ms
2017-10-20T03:17:54.106Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 9.191 ms
2017-10-20T03:17:54.108Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 0.869 ms
2017-10-20T03:18:00.309Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: POST :: /show/show :: 302 :: 462.424 ms
2017-10-20T03:18:23.720Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 5.714 ms
2017-10-20T03:18:23.724Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 7.035 ms
2017-10-20T03:18:23.803Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css.map :: 304 :: 1.389 ms
2017-10-20T03:18:30.956Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:18:30.961Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /show/show :: - :: - ms
2017-10-20T03:22:03.358Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /show/59e86752f755e1140456f3b1 :: 304 :: 57.471 ms
2017-10-20T03:22:03.387Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 4.751 ms
2017-10-20T03:22:03.390Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 12.474 ms
2017-10-20T03:22:03.394Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 12.328 ms
2017-10-20T03:22:03.400Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 16.085 ms
2017-10-20T03:22:03.404Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 1.330 ms
2017-10-20T03:22:21.669Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: POST :: /show/show :: 200 :: 61.976 ms
2017-10-20T03:22:21.672Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:22:21.687Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 2.731 ms
2017-10-20T03:22:21.695Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 5.872 ms
2017-10-20T03:22:21.696Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 4.822 ms
2017-10-20T03:22:21.699Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.591 ms
2017-10-20T03:22:21.705Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 4.431 ms
2017-10-20T03:24:23.748Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: POST :: /show/show :: 200 :: 79.153 ms
2017-10-20T03:24:23.772Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 5.467 ms
2017-10-20T03:24:23.775Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 5.280 ms
2017-10-20T03:24:23.780Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 9.522 ms
2017-10-20T03:24:23.783Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 12.846 ms
2017-10-20T03:24:23.789Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 2.619 ms
2017-10-20T03:24:30.758Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:24:33.519Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /show/59e86752f755e1140456f3b1 :: 304 :: 12.484 ms
2017-10-20T03:24:33.520Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:24:33.534Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 4.225 ms
2017-10-20T03:24:33.539Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 8.610 ms
2017-10-20T03:24:33.540Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 10.257 ms
2017-10-20T03:24:33.543Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 4.773 ms
2017-10-20T03:24:33.549Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 1.830 ms
2017-10-20T03:24:34.874Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /show/59e86752f755e1140456f3b1 :: 304 :: 6.270 ms
2017-10-20T03:24:34.877Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:24:34.882Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 3.103 ms
2017-10-20T03:24:34.883Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 7.596 ms
2017-10-20T03:24:34.885Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 7.987 ms
2017-10-20T03:24:34.888Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 9.283 ms
2017-10-20T03:24:34.891Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 2.899 ms
2017-10-20T03:24:36.197Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /login :: 200 :: 6.491 ms
2017-10-20T03:24:36.200Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /favicon.ico :: - :: - ms
2017-10-20T03:24:36.221Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 2.525 ms
2017-10-20T03:24:36.224Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 7.721 ms
2017-10-20T03:24:36.231Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap.min.css :: 304 :: 10.249 ms
2017-10-20T03:24:36.237Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/css/bootstrap-datetimepicker.min.css :: 304 :: 3.735 ms
2017-10-20T03:24:36.241Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/img/liyu.png :: 304 :: 5.456 ms
2017-10-20T03:24:36.265Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/fonts/glyphicons-halflings-regular.woff2 :: 304 :: 1.392 ms
2017-10-20T03:24:43.168Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /login :: 304 :: 36.605 ms
2017-10-20T03:24:43.185Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap.min.js :: 304 :: 7.391 ms
2017-10-20T03:24:43.186Z :: Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36 :: ::1 :: GET :: /static/js/bootstrap-datetimepicker.min.js :: 304 :: 7.237 ms
